"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-361-U1474-ABDEF-20160220 (m)","R","G","B","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","D","1","H","3","A","94.37","3.944","4.096","64.5","61.2","50.5","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","94.87","3.949","4.101","62.0","59.1","48.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","95.37","3.954","4.106","64.2","61.6","50.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","95.87","3.959","4.111","66.0","62.8","51.6","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","96.37","3.964","4.116","65.8","62.1","51.6","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","96.87","3.969","4.121","70.3","66.9","56.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","97.37","3.974","4.126","68.8","65.7","55.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","97.87","3.979","4.131","67.8","64.9","54.5","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","98.37","3.984","4.136","67.5","64.8","54.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","98.87","3.989","4.141","67.4","64.7","54.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","99.37","3.994","4.146","64.8","61.9","51.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","99.87","3.999","4.151","67.1","64.2","53.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","100.37","4.004","4.156","67.4","64.3","53.4","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","100.87","4.009","4.161","65.2","62.4","52.1","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","101.37","4.014","4.166","62.5","59.9","49.5","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","101.87","4.019","4.171","57.8","55.6","45.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","102.37","4.024","4.176","56.6","54.2","44.6","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","102.87","4.029","4.181","56.0","53.7","44.4","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","103.37","4.034","4.186","58.6","56.0","47.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","103.87","4.039","4.191","61.0","58.0","49.0","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","104.37","4.044","4.196","61.1","58.1","49.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","104.87","4.049","4.201","59.6","56.7","48.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","105.37","4.054","4.206","57.1","54.2","46.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","105.87","4.059","4.211","55.4","52.6","45.0","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","106.37","4.064","4.216","54.3","51.5","44.0","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","106.87","4.069","4.221","54.3","51.3","43.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","107.37","4.074","4.226","53.0","50.3","42.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","107.87","4.079","4.231","46.9","44.7","37.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","108.37","4.084","4.236","36.8","35.2","29.1","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","108.87","4.089","4.241","31.5","31.2","26.0","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","109.37","4.094","4.246","47.8","46.2","40.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","109.87","4.099","4.251","53.3","51.2","45.1","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","110.37","4.104","4.256","51.2","49.4","43.4","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","110.87","4.109","4.261","51.3","49.5","43.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","111.37","4.114","4.266","49.8","47.9","42.8","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","111.87","4.119","4.271","53.0","50.6","44.6","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","112.37","4.124","4.276","52.5","50.0","43.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","112.87","4.129","4.281","51.5","49.1","42.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","113.37","4.134","4.286","50.1","47.9","42.8","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","113.87","4.139","4.291","49.8","47.8","41.8","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","114.37","4.144","4.296","48.4","46.6","40.1","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","114.87","4.149","4.301","48.5","46.7","40.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","115.37","4.154","4.306","48.2","46.4","40.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","115.87","4.159","4.311","47.9","46.1","40.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","116.37","4.164","4.316","49.4","47.6","41.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","116.87","4.169","4.321","49.5","47.3","41.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","117.37","4.174","4.326","51.9","49.4","43.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","117.87","4.179","4.331","54.4","51.9","45.0","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","118.37","4.184","4.336","53.8","51.3","44.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","118.87","4.189","4.341","53.8","51.3","44.0","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","119.37","4.194","4.346","53.6","51.3","44.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","119.87","4.199","4.351","52.8","50.7","43.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","120.37","4.204","4.356","50.9","49.8","42.8","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","120.87","4.209","4.361","46.9","46.7","40.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","121.37","4.214","4.366","49.1","48.5","42.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","121.87","4.219","4.371","52.4","51.1","44.8","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","122.37","4.224","4.376","52.8","51.0","44.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","122.87","4.229","4.381","50.6","48.8","43.4","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","123.37","4.234","4.386","49.4","47.5","42.6","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","123.87","4.239","4.391","51.1","49.0","42.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","124.37","4.244","4.396","49.6","47.5","41.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","124.87","4.249","4.401","52.3","50.1","43.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","125.37","4.254","4.406","50.4","48.3","41.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","125.87","4.259","4.411","52.1","49.8","43.1","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","126.37","4.264","4.416","53.0","50.7","43.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","126.87","4.269","4.421","53.0","50.6","43.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","127.37","4.274","4.426","53.7","51.5","44.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","127.87","4.279","4.431","52.7","50.5","44.1","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","128.37","4.284","4.436","55.8","53.6","46.8","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","128.87","4.289","4.441","53.7","51.4","44.5","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","129.37","4.294","4.446","53.7","51.4","44.5","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","129.87","4.299","4.451","51.1","48.8","42.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","130.37","4.304","4.456","55.2","52.8","45.6","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","130.87","4.309","4.461","55.7","53.4","46.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","131.37","4.314","4.466","52.5","50.2","43.6","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","131.87","4.319","4.471","52.7","51.0","43.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","132.37","4.324","4.476","54.8","53.1","45.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","132.87","4.329","4.481","53.4","51.5","43.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","133.37","4.334","4.486","54.0","52.1","44.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","133.87","4.339","4.491","51.5","49.4","42.5","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","134.37","4.344","4.496","54.0","52.0","45.1","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","134.87","4.349","4.501","52.7","50.8","44.0","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","135.37","4.354","4.506","51.2","49.1","42.8","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","135.87","4.359","4.511","53.3","51.4","45.1","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","136.37","4.364","4.516","54.2","52.1","45.4","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","136.87","4.369","4.521","54.0","52.1","45.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","137.37","4.374","4.526","55.9","54.1","48.5","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","137.87","4.379","4.531","55.7","53.7","47.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","138.37","4.384","4.536","56.5","54.6","48.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","138.87","4.389","4.541","56.0","53.9","47.6","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","139.37","4.394","4.546","57.7","55.9","49.8","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","139.87","4.399","4.551","56.6","54.8","48.8","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","140.37","4.404","4.556","54.9","52.9","46.9","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","140.87","4.409","4.561","52.4","50.7","45.6","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","141.37","4.414","4.566","53.1","51.3","45.4","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","141.87","4.419","4.571","51.3","49.7","43.6","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","142.37","4.424","4.576","51.3","49.5","43.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","142.87","4.429","4.581","53.7","51.6","45.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","143.37","4.434","4.586","52.3","50.2","44.5","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","143.87","4.439","4.591","51.5","49.1","43.4","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","144.37","4.444","4.596","51.4","49.1","43.5","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","144.87","4.449","4.601","49.3","47.0","41.7","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","145.37","4.454","4.606","53.8","51.5","46.2","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","145.87","4.459","4.611","51.6","49.4","44.3","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","146.37","4.464","4.616","50.1","47.8","42.5","2016-02-13 19:22:14","CV-L107C-L170542B","SHIL","SHLF7626411","95244041","Auto-Log Split Section"
