"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-361-U1474-ABDEF-20160220 (m)","Reflectance L*","Reflectance a*","Reflectance b*","Tristimulus X","Tristimulus Y","Tristimulus Z","Normalized spectral data link","Unnormalized spectral data link","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","D","1","H","3","A","4.0","3.040","3.192","36.79","0.88","2.5","9.04","9.43","9.31","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","6.0","3.060","3.212","34.7","0.64","2.5","7.99","8.35","8.22","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","8.0","3.080","3.232","33.73","0.82","1.57","7.56","7.88","8.01","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","10.0","3.100","3.252","27.42","-1.72","4.25","4.84","5.24","4.73","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","12.0","3.120","3.272","37.96","1.23","1.74","9.7","10.07","10.21","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","14.0","3.140","3.292","37.62","1.52","1.55","9.55","9.88","10.08","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","16.0","3.160","3.312","40.48","1.39","2.42","11.13","11.54","11.49","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","18.0","3.180","3.332","41.37","1.39","2.78","11.66","12.09","11.92","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","20.0","3.200","3.352","42.15","1.21","2.52","12.12","12.6","12.54","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","22.0","3.220","3.372","38.53","1","2.35","9.98","10.39","10.34","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","24.0","3.240","3.392","44.51","1.58","3.28","13.71","14.2","13.85","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","26.0","3.260","3.412","46.12","1.6","2.83","14.83","15.36","15.22","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","28.0","3.280","3.432","46.66","1.6","3.05","15.22","15.76","15.53","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","30.0","3.300","3.452","45.66","1.63","2.93","14.51","15.02","14.83","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","32.0","3.320","3.472","43.17","1.45","2.85","12.8","13.27","13.09","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","34.0","3.340","3.492","45.39","1.66","3.13","14.32","14.82","14.55","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","36.0","3.360","3.512","46.46","1.59","3.15","15.07","15.61","15.33","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","38.0","3.380","3.532","46.09","1.57","3.33","14.8","15.33","14.98","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","40.0","3.400","3.552","45.01","1.82","2.05","14.09","14.55","14.73","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","42.0","3.420","3.572","46.69","1.43","3.66","15.21","15.79","15.29","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","44.0","3.440","3.592","46.6","1.58","3.24","15.17","15.71","15.4","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","46.0","3.460","3.612","46.16","1.67","2.9","14.87","15.39","15.22","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","48.0","3.480","3.632","45.04","1.29","4.73","14.02","14.57","13.63","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","50.0","3.500","3.652","42.79","0.99","4.29","12.49","13.02","12.27","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","52.0","3.520","3.672","42.72","1.05","3.36","12.45","12.97","12.58","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","54.0","3.540","3.692","43.62","1.45","2.87","13.09","13.57","13.39","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","56.0","3.560","3.712","43.91","1.11","4.12","13.24","13.78","13.1","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","58.0","3.580","3.732","44.25","1.26","4.62","13.49","14.02","13.13","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","60.0","3.600","3.752","43.78","1.21","4.92","13.16","13.69","12.69","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","62.0","3.620","3.772","43.23","1.17","4.6","12.8","13.32","12.45","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","64.0","3.640","3.792","42.88","1.32","4.32","12.59","13.07","12.32","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","66.0","3.660","3.812","42.16","1.45","4.64","12.16","12.6","11.74","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","68.0","3.680","3.832","42.31","1.51","5.19","12.26","12.7","11.64","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","70.0","3.700","3.852","40.2","1.28","4.3","10.96","11.37","10.66","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","72.0","3.720","3.872","41.66","1.24","4.15","11.82","12.28","11.61","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","74.0","3.740","3.892","42.66","1.37","5.52","12.47","12.93","11.74","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","76.0","3.760","3.912","43.37","1.56","5.28","12.95","13.41","12.28","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","78.0","3.780","3.932","44.73","1.54","5.34","13.85","14.35","13.17","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","80.0","3.800","3.952","43.96","1.67","5.11","13.35","13.81","12.73","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","82.0","3.820","3.972","43.92","1.64","5.43","13.32","13.79","12.59","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","84.0","3.840","3.992","44.52","1.68","5.65","13.73","14.2","12.91","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","86.0","3.860","4.012","44.23","1.81","4.7","13.55","14","13.08","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","88.0","3.880","4.032","41.59","1.43","4.81","11.81","12.24","11.32","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","90.0","3.900","4.052","43.7","1.52","5.71","13.16","13.63","12.33","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","92.0","3.920","4.072","43.04","1.28","5.57","12.69","13.18","11.96","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","94.0","3.940","4.092","43.35","1.51","4.92","12.93","13.39","12.4","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","96.0","3.960","4.112","43.14","1.43","5.8","12.78","13.25","11.94","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","98.0","3.980","4.132","43.14","1.49","5.27","12.79","13.25","12.14","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","100.0","4.000","4.152","44.17","1.59","4.47","13.48","13.95","13.13","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","102.0","4.020","4.172","38.87","1.04","4.15","10.17","10.58","9.93","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","104.0","4.040","4.192","41.67","1.68","4.03","11.89","12.29","11.66","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","106.0","4.060","4.212","39.24","1.5","3.93","10.44","10.8","10.22","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","108.0","4.080","4.232","38.45","0.99","3.3","9.93","10.34","9.98","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","110.0","4.100","4.252","37.43","1.3","3.91","9.43","9.77","9.21","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","112.0","4.120","4.272","33.99","1.34","2.54","7.73","8","7.86","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","114.0","4.140","4.292","37.35","1.4","2.92","9.39","9.73","9.48","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","116.0","4.160","4.312","36.95","1.15","3.55","9.16","9.51","9.07","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","118.0","4.180","4.332","37.62","1.46","3.71","9.55","9.88","9.38","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","120.0","4.200","4.352","39.07","1.41","3.45","10.33","10.7","10.28","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","122.0","4.220","4.372","36.87","0.98","1.83","9.1","9.47","9.57","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","124.0","4.240","4.392","38.2","1.61","2.69","9.88","10.2","10.04","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","126.0","4.260","4.412","39.63","1.56","2.81","10.66","11.03","10.83","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","128.0","4.280","4.432","37.8","1.48","2.64","9.64","9.97","9.82","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","130.0","4.300","4.452","38.73","1.59","3.13","10.16","10.5","10.19","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","132.0","4.320","4.472","35.92","1.26","2.4","8.65","8.97","8.88","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","134.0","4.340","4.492","39.16","1.46","3.02","10.38","10.75","10.48","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","136.0","4.360","4.512","39.39","1.57","2.51","10.53","10.89","10.79","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","138.0","4.380","4.532","37.73","1.43","2.22","9.6","9.94","9.92","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","140.0","4.400","4.552","37.62","1.35","2.39","9.53","9.88","9.81","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","142.0","4.420","4.572","37.72","1.21","2.06","9.57","9.93","9.97","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","144.0","4.440","4.592","37.91","1.85","1.54","9.75","10.04","10.25","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","146.0","4.460","4.612","39.32","1.76","0.18","10.51","10.84","11.58","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","3","A","148.0","4.480","4.632","38.03","1.71","-0.32","9.79","10.1","10.96","","","2016-02-13 20:16:34","USB4000-VIS-RF52054","SHMSL","SHLF7626411","95251921","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","1.5","4.515","4.667","33.83","1.76","2.23","7.7","7.93","7.87","34117971","34117981","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","2.0","4.520","4.672","32.12","1.71","2.46","6.94","7.14","7","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","2.5","4.525","4.677","32.42","1.49","3.57","7.05","7.27","6.85","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","3.0","4.530","4.682","42.45","2.05","5.06","12.43","12.79","11.77","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","3.5","4.535","4.687","42.78","2.08","5.15","12.65","13.01","11.95","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","4.0","4.540","4.692","42.3","2.06","5.19","12.34","12.7","11.63","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","4.5","4.545","4.697","42.37","2.18","4.84","12.4","12.74","11.8","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","5.0","4.550","4.702","42.22","2.15","4.81","12.3","12.65","11.72","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","5.5","4.555","4.707","40.76","1.85","4.78","11.36","11.72","10.83","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","6.0","4.560","4.712","39.22","1.66","4.43","10.45","10.79","10.04","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","6.5","4.565","4.717","40.44","1.75","4.1","11.16","11.52","10.87","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","7.0","4.570","4.722","40.53","1.75","4.66","11.21","11.57","10.73","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","7.5","4.575","4.727","43.53","2.23","5.35","13.15","13.52","12.36","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","8.0","4.580","4.732","42.83","2.21","4.23","12.7","13.05","12.33","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","8.5","4.585","4.737","42.64","2.04","4.8","12.55","12.92","11.99","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","9.0","4.590","4.742","42.6","2.15","5.3","12.54","12.89","11.78","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","9.5","4.595","4.747","43.68","2.24","5.43","13.25","13.62","12.43","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","10.0","4.600","4.752","43.86","2.1","5.43","13.35","13.74","12.55","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","10.5","4.605","4.757","40.98","1.85","4.77","11.49","11.85","10.96","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","11.0","4.610","4.762","44.04","2.11","5.43","13.47","13.86","12.67","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","11.5","4.615","4.767","44.12","2.12","5.19","13.53","13.92","12.82","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","12.0","4.620","4.772","44.36","2.04","5.27","13.68","14.09","12.95","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","12.5","4.625","4.777","44.14","1.96","5.84","13.51","13.93","12.57","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","13.0","4.630","4.782","44.29","2.1","5.82","13.64","14.04","12.68","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","13.5","4.635","4.787","44.26","2.2","5.38","13.63","14.02","12.83","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","14.0","4.640","4.792","43.34","2.42","5.11","13.06","13.38","12.32","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","14.5","4.645","4.797","44.82","2.25","5.65","14.02","14.41","13.11","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","15.0","4.650","4.802","43.76","2.27","6.2","13.31","13.67","12.19","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","15.5","4.655","4.807","44.22","2.23","5.7","13.61","13.99","12.68","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","16.0","4.660","4.812","44.93","2.17","5.46","14.09","14.49","13.26","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","16.5","4.665","4.817","43.56","2.43","5.25","13.21","13.54","12.42","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","17.0","4.670","4.822","44.18","2.49","4.78","13.63","13.96","13.02","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","17.5","4.675","4.827","44.97","2.05","5.9","14.1","14.52","13.11","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","18.0","4.680","4.832","45.1","2.06","5.75","14.18","14.61","13.26","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","18.5","4.685","4.837","45.28","2.24","5.13","14.34","14.74","13.63","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","19.0","4.690","4.842","44.53","2.18","5.37","13.81","14.21","13.02","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","19.5","4.695","4.847","44.23","2.22","5.44","13.62","14","12.79","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","20.0","4.700","4.852","44.65","2.13","5.04","13.89","14.29","13.24","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","20.5","4.705","4.857","44.99","2.29","5.03","14.15","14.53","13.47","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","21.0","4.710","4.862","44.22","2.21","5.56","13.61","13.99","12.74","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","21.5","4.715","4.867","43.99","2.22","5.22","13.45","13.83","12.71","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","22.0","4.720","4.872","44.48","2.24","4.9","13.79","14.18","13.17","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","22.5","4.725","4.877","45.75","2.26","5.49","14.67","15.08","13.82","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","23.0","4.730","4.882","45.14","2.18","5.42","14.24","14.64","13.42","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","23.5","4.735","4.887","44.05","2.24","5.3","13.5","13.87","12.72","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","24.0","4.740","4.892","45.36","2.28","4.96","14.4","14.8","13.76","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","24.5","4.745","4.897","44.79","2.15","5.54","13.99","14.39","13.13","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","25.0","4.750","4.902","43.6","2.13","5.03","13.18","13.56","12.53","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","25.5","4.755","4.907","45.62","2.03","5.88","14.54","14.99","13.57","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
"361","U1474","D","1","H","4","A","26.0","4.760","4.912","45.61","1.97","5.92","14.53","14.99","13.55","","","2016-03-02 15:31:03","USB4000-VIS-RF52054","SHMSL","SHLF7626441","96479541","Auto-Log Split Section"
